#
# MD1: a minimal molecular dynamics program
#
# Lab2 Tarefa 3: Dens = 0.9, Temp = 1.2 Passo = 10000
#  Input sample: coordenadas.cry
#                                (only positions read from file)
# Output sample: coordenadasT1.2_10000.md1
# Number of steps:   10000, time step: 0.0025, total time:     25.0000
# Number of atoms:  1372
# Box size:   11.508990   11.508990   11.508990, Volume:       1524.444
# Density:    0.900000 (changed)
# Constant T run with T =    1.200000
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    311      1.182333      1.773500     -5.903147     -4.129647      0.243641
    312      1.183804      1.775707     -5.879020     -4.103313      0.373253
    313      1.185836      1.778753     -5.857912     -4.079159      0.491353
    314      1.188354      1.782531     -5.840552     -4.058021      0.592745
    315      1.191190      1.786785     -5.827424     -4.040639      0.677977
    316      1.194104      1.791157     -5.818655     -4.027498      0.744642
    317      1.196821      1.795232     -5.813963     -4.018732      0.794303
    318      1.199065      1.798598     -5.812642     -4.014044      0.829553
    319      1.200611      1.800917     -5.813643     -4.012726      0.854000
    320      1.201312      1.801968     -5.815698     -4.013730      0.874156
    321      1.201124      1.801686     -5.817463     -4.015777      0.894305
    322      1.200091      1.800137     -5.817669     -4.017532      0.922583
    323      1.198335      1.797502     -5.815222     -4.017720      0.961100
    324      1.196030      1.794046     -5.809310     -4.015265      1.013817
    325      1.193355      1.790033     -5.799384     -4.009351      1.081751
    326      1.190456      1.785684     -5.785125     -3.999441      1.169612
    327      1.187448      1.781171     -5.766386     -3.985215      1.275822
    328      1.184403      1.776604     -5.743130     -3.966526      1.401613
    329      1.181367      1.772050     -5.715381     -3.943331      1.547278
    330      1.178370      1.767554     -5.683211     -3.915657      1.714100
    331      1.175468      1.763202     -5.646767     -3.883565      1.897485
    332      1.172791      1.759187     -5.606382     -3.847195      2.098725
    333      1.170549      1.755824     -5.562701     -3.806877      2.313084
    334      1.169028      1.753542     -5.516790     -3.763248      2.538444
    335      1.168563      1.752845     -5.470205     -3.717360      2.768034
    336      1.169438      1.754157     -5.424930     -3.670773      2.992143
    337      1.171775      1.757663     -5.383116     -3.625453      3.202415
    338      1.175477      1.763216     -5.346779     -3.583563      3.391229
    339      1.180236      1.770354     -5.317484     -3.547130      3.552941
    340      1.185635      1.778452     -5.296184     -3.517732      3.679283
    341      1.191246      1.786869     -5.283211     -3.496342      3.771901
    342      1.196695      1.795042     -5.278354     -3.483312      3.826776
    343      1.201662      1.802493     -5.280921     -3.478428      3.852648
    344      1.205886      1.808829     -5.289833     -3.481004      3.849822
    345      1.209152      1.813729     -5.303675     -3.489947      3.824790
    346      1.211291      1.816937     -5.320757     -3.503820      3.785182
    347      1.212183      1.818275     -5.339201     -3.520926      3.739738
    348      1.211778      1.817668     -5.357039     -3.539371      3.695098
    349      1.210109      1.815163     -5.372352     -3.557189      3.660182
    350      1.207285      1.810927     -5.383392     -3.572465      3.641008
    351      1.203473      1.805210     -5.388675     -3.583465      3.644595
    352      1.198872      1.798309     -5.387023     -3.588715      3.678917
    353      1.193699      1.790549     -5.377602     -3.587054      3.743678
    354      1.188174      1.782260     -5.359923     -3.577663      3.842275
    355      1.182513      1.773770     -5.333825     -3.560055      3.976525
    356      1.176937      1.765406     -5.299473     -3.534067      4.145381
    357      1.171679      1.757519     -5.257379     -3.499861      4.346922
    358      1.166973      1.750460     -5.208400     -3.457940      4.578505
    359      1.163056      1.744584     -5.153728     -3.409144      4.833715
    360      1.160141      1.740212     -5.094851     -3.354639      5.106763
    361      1.158378      1.737567     -5.033469     -3.295902      5.391702
    362      1.157818      1.736727     -4.971346     -3.234619      5.680658
    363      1.158390      1.737584     -4.910119     -3.172534      5.965498
    364      1.159913      1.739869     -4.851164     -3.111295      6.241938
    365      1.162158      1.743236     -4.795505     -3.052269      6.504938
    366      1.164953      1.747429     -4.743925     -2.996495      6.749108
    367      1.168269      1.752403     -4.697169     -2.944766      6.971059
    368      1.172219      1.758329     -4.656164     -2.897834      7.169196
    369      1.177021      1.765531     -4.622173     -2.856641      7.334583
    370      1.182874      1.774311     -4.596778     -2.822467      7.463672
    371      1.189831      1.784747     -4.581665     -2.796918      7.548471
    372      1.197704      1.796555     -4.578262     -2.781706      7.582555
    373      1.206042      1.809063     -4.587347     -2.778284      7.564848
    374      1.214246      1.821370     -4.608795     -2.787425      7.493844
    375      1.221756      1.832635     -4.641623     -2.808988      7.373147
    376      1.228214      1.842321     -4.684294     -2.841973      7.208117
    377      1.233460      1.850190     -4.735011     -2.884821      7.010282
    378      1.237421      1.856131     -4.791854     -2.935723      6.785390
    379      1.239946      1.859918     -4.852665     -2.992746      6.542083
    380      1.240740      1.861110     -4.914797     -3.053688      6.291330
    381      1.239499      1.859249     -4.975101     -3.115852      6.047684
    382      1.236110      1.854165     -5.030223     -3.176058      5.823748
    383      1.230766      1.846149     -5.077119     -3.230970      5.631174
    384      1.223932      1.835899     -5.113496     -3.277598      5.481314
    385      1.216225      1.824337     -5.138054     -3.313717      5.381382
    386      1.208297      1.812445     -5.150514     -3.338069      5.330964
    387      1.200739      1.801108     -5.151522     -3.350413      5.330036
    388      1.194026      1.791039     -5.142431     -3.351392      5.371608
    389      1.188496      1.782744     -5.125090     -3.342346      5.450071
    390      1.184312      1.776467     -5.101558     -3.325090      5.555810
    391      1.181467      1.772201     -5.073864     -3.301663      5.681111
    392      1.179794      1.769691     -5.043758     -3.274067      5.819927
    393      1.178991      1.768486     -5.012526     -3.244040      5.964476
    394      1.178686      1.768030     -4.980897     -3.212867      6.111742
    395      1.178522      1.767783     -4.949054     -3.181272      6.260834
    396      1.178239      1.767359     -4.916806     -3.149447      6.410369
    397      1.177741      1.766611     -4.883811     -3.117200      6.563536
    398      1.177137      1.765705     -4.849893     -3.084188      6.719078
    399      1.176736      1.765104     -4.815353     -3.050250      6.874803
    400      1.176975      1.765462     -4.781126     -3.015664      7.028624
    401      1.178325      1.767487     -4.748871     -2.981384      7.174696
    402      1.181139      1.771709     -4.720771     -2.949062      7.303852
    403      1.185509      1.778263     -4.699154     -2.920891      7.405367
    404      1.191199      1.786799     -4.686019     -2.899220      7.473183
    405      1.197677      1.796516     -4.682579     -2.886063      7.498957
    406      1.204206      1.806310     -4.688956     -2.882646      7.486149
    407      1.210041      1.815061     -4.704141     -2.889080      7.434945
    408      1.214582      1.821873     -4.726213     -2.904340      7.352773
    409      1.217516      1.826274     -4.752741     -2.926466      7.251550
    410      1.218873      1.828310     -4.781311     -2.953001      7.139984
    411      1.218940      1.828410     -4.809957     -2.981547      7.024867
    412      1.218176      1.827263     -4.837401     -3.010138      6.911255
    413      1.217090      1.825635     -4.863160     -3.037525      6.804000
    414      1.216097      1.824146     -4.887384     -3.063238      6.702202
    415      1.215454      1.823181     -4.910622     -3.087441      6.604619
    416      1.215252      1.822878     -4.933546     -3.110668      6.507816
    417      1.215413      1.823120     -4.956740     -3.133620      6.410930
    418      1.215725      1.823587     -4.980437     -3.156849      6.311443
    419      1.215905      1.823858     -5.004438     -3.180580      6.212529
    420      1.215657      1.823486     -5.028092     -3.204606      6.115565
    421      1.214758      1.822138     -5.050402     -3.228265      6.025352
    422      1.213131      1.819697     -5.070242     -3.250545      5.946726
    423      1.210853      1.816279     -5.086625     -3.270346      5.882038
    424      1.208116      1.812175     -5.098848     -3.286673      5.835309
    425      1.205156      1.807734     -5.106586     -3.298852      5.804071
    426      1.202193      1.803290     -5.109851     -3.306561      5.791524
    427      1.199393      1.799089     -5.108909     -3.309819      5.795473
    428      1.196842      1.795262     -5.104140     -3.308877      5.817705
    429      1.194573      1.791860     -5.095990     -3.304130      5.853498
    430      1.192592      1.788888     -5.084894     -3.296006      5.900810
    431      1.190888      1.786332     -5.071256     -3.284925      5.959319
    432      1.189464      1.784196     -5.055505     -3.271309      6.026794
    433      1.188376      1.782563     -5.038129     -3.255566      6.098189
    434      1.187735      1.781602     -5.019797     -3.238195      6.172411
    435      1.187705      1.781557     -5.001408     -3.219851      6.245182
    436      1.188450      1.782675     -4.984118     -3.201443      6.314081
    437      1.190100      1.785151     -4.969281     -3.184131      6.372478
    438      1.192699      1.789048     -4.958319     -3.169271      6.415170
    439      1.196169      1.794253     -4.952546     -3.158293      6.435812
