#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a7.cry
#                                (only positions read from file)
# Output sample: a7.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:  1372
# Box size:   10.850000   10.850000   10.850000, Volume:       1277.289
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    280      0.005008      0.007512     -7.453715     -7.446203      0.007557
    281      0.005062      0.007593     -7.453796     -7.446203      0.007135
    282      0.005126      0.007690     -7.453893     -7.446203      0.006628
    283      0.005200      0.007800     -7.454003     -7.446203      0.006052
    284      0.005281      0.007921     -7.454125     -7.446204      0.005420
    285      0.005367      0.008051     -7.454254     -7.446204      0.004748
    286      0.005457      0.008185     -7.454389     -7.446204      0.004052
    287      0.005547      0.008321     -7.454525     -7.446204      0.003347
    288      0.005637      0.008456     -7.454660     -7.446204      0.002649
    289      0.005725      0.008587     -7.454791     -7.446205      0.001973
    290      0.005808      0.008712     -7.454916     -7.446205      0.001332
    291      0.005885      0.008827     -7.455032     -7.446205      0.000738
    292      0.005954      0.008932     -7.455137     -7.446205      0.000202
    293      0.006016      0.009024     -7.455229     -7.446205     -0.000267
    294      0.006067      0.009101     -7.455306     -7.446205     -0.000662
    295      0.006109      0.009164     -7.455369     -7.446205     -0.000977
    296      0.006140      0.009210     -7.455416     -7.446205     -0.001210
    297      0.006161      0.009241     -7.455446     -7.446205     -0.001360
    298      0.006171      0.009256     -7.455461     -7.446205     -0.001427
    299      0.006170      0.009255     -7.455460     -7.446205     -0.001415
    300      0.006160      0.009240     -7.455445     -7.446205     -0.001327
    301      0.006141      0.009211     -7.455416     -7.446205     -0.001170
    302      0.006113      0.009170     -7.455375     -7.446205     -0.000950
    303      0.006079      0.009118     -7.455323     -7.446205     -0.000676
    304      0.006039      0.009058     -7.455262     -7.446205     -0.000358
    305      0.005994      0.008990     -7.455195     -7.446204     -0.000004
    306      0.005945      0.008918     -7.455122     -7.446204      0.000376
    307      0.005895      0.008842     -7.455046     -7.446204      0.000771
    308      0.005843      0.008765     -7.454969     -7.446204      0.001172
    309      0.005792      0.008688     -7.454892     -7.446204      0.001569
    310      0.005742      0.008613     -7.454817     -7.446204      0.001955
    311      0.005695      0.008542     -7.454746     -7.446204      0.002321
    312      0.005651      0.008476     -7.454680     -7.446204      0.002660
    313      0.005611      0.008416     -7.454620     -7.446204      0.002968
    314      0.005575      0.008363     -7.454566     -7.446204      0.003240
    315      0.005545      0.008317     -7.454520     -7.446204      0.003472
    316      0.005519      0.008279     -7.454483     -7.446204      0.003663
    317      0.005499      0.008249     -7.454453     -7.446204      0.003812
    318      0.005485      0.008227     -7.454431     -7.446204      0.003920
    319      0.005475      0.008213     -7.454417     -7.446204      0.003988
    320      0.005471      0.008206     -7.454410     -7.446204      0.004018
    321      0.005471      0.008206     -7.454410     -7.446204      0.004015
    322      0.005474      0.008212     -7.454416     -7.446204      0.003981
    323      0.005482      0.008222     -7.454426     -7.446204      0.003923
    324      0.005491      0.008237     -7.454441     -7.446204      0.003844
    325      0.005503      0.008255     -7.454459     -7.446204      0.003749
    326      0.005517      0.008275     -7.454479     -7.446204      0.003645
    327      0.005531      0.008296     -7.454500     -7.446204      0.003535
    328      0.005545      0.008318     -7.454522     -7.446204      0.003424
    329      0.005559      0.008339     -7.454543     -7.446204      0.003316
    330      0.005573      0.008359     -7.454563     -7.446204      0.003216
    331      0.005585      0.008377     -7.454581     -7.446204      0.003125
    332      0.005595      0.008393     -7.454597     -7.446204      0.003046
    333      0.005604      0.008407     -7.454611     -7.446204      0.002980
    334      0.005612      0.008418     -7.454622     -7.446204      0.002928
    335      0.005617      0.008426     -7.454630     -7.446204      0.002889
    336      0.005621      0.008432     -7.454636     -7.446204      0.002863
    337      0.005624      0.008436     -7.454640     -7.446204      0.002848
    338      0.005625      0.008438     -7.454642     -7.446204      0.002842
    339      0.005626      0.008439     -7.454643     -7.446204      0.002841
    340      0.005627      0.008440     -7.454644     -7.446204      0.002843
    341      0.005627      0.008441     -7.454645     -7.446204      0.002844
