#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a5.cry
#                                (only positions read from file)
# Output sample: a5.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:   500
# Box size:    7.750000    7.750000    7.750000, Volume:        465.484
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    649      0.006323      0.009485     -7.455470     -7.445985     -0.001514
    650      0.006354      0.009531     -7.455516     -7.445985     -0.001781
    651      0.006366      0.009549     -7.455533     -7.445985     -0.001894
    652      0.006358      0.009537     -7.455522     -7.445985     -0.001850
    653      0.006331      0.009497     -7.455481     -7.445984     -0.001653
    654      0.006287      0.009430     -7.455414     -7.445984     -0.001310
    655      0.006225      0.009338     -7.455322     -7.445984     -0.000833
    656      0.006149      0.009224     -7.455208     -7.445984     -0.000236
    657      0.006061      0.009091     -7.455075     -7.445984      0.000463
    658      0.005962      0.008944     -7.454927     -7.445983      0.001243
    659      0.005857      0.008786     -7.454769     -7.445983      0.002082
    660      0.005748      0.008621     -7.454604     -7.445983      0.002956
    661      0.005637      0.008456     -7.454438     -7.445983      0.003840
    662      0.005529      0.008293     -7.454275     -7.445982      0.004710
    663      0.005425      0.008138     -7.454120     -7.445982      0.005542
    664      0.005330      0.007995     -7.453976     -7.445982      0.006314
    665      0.005244      0.007867     -7.453848     -7.445982      0.007005
    666      0.005172      0.007758     -7.453739     -7.445981      0.007595
    667      0.005114      0.007670     -7.453652     -7.445981      0.008071
    668      0.005072      0.007607     -7.453588     -7.445981      0.008418
    669      0.005046      0.007570     -7.453551     -7.445981      0.008629
    670      0.005039      0.007559     -7.453540     -7.445981      0.008699
    671      0.005050      0.007574     -7.453556     -7.445981      0.008624
    672      0.005078      0.007616     -7.453598     -7.445981      0.008410
    673      0.005122      0.007683     -7.453665     -7.445981      0.008060
    674      0.005183      0.007774     -7.453755     -7.445981      0.007585
    675      0.005257      0.007885     -7.453867     -7.445982      0.006997
    676      0.005343      0.008014     -7.453996     -7.445982      0.006312
    677      0.005438      0.008157     -7.454139     -7.445982      0.005549
    678      0.005541      0.008312     -7.454294     -7.445982      0.004725
    679      0.005649      0.008473     -7.454455     -7.445983      0.003864
    680      0.005758      0.008637     -7.454619     -7.445983      0.002987
    681      0.005866      0.008799     -7.454782     -7.445983      0.002116
    682      0.005971      0.008956     -7.454939     -7.445983      0.001273
    683      0.006069      0.009103     -7.455087     -7.445984      0.000480
    684      0.006158      0.009237     -7.455221     -7.445984     -0.000244
    685      0.006237      0.009355     -7.455339     -7.445984     -0.000881
    686      0.006302      0.009454     -7.455438     -7.445984     -0.001415
    687      0.006354      0.009531     -7.455515     -7.445984     -0.001835
    688      0.006390      0.009584     -7.455569     -7.445984     -0.002130
    689      0.006409      0.009614     -7.455598     -7.445984     -0.002293
